vehicle_id,trip_id,date_vtc,location
00654,7c92d997-2f8c-4cc1-82aa-4e164aa6d1fa,2021-09-01 22:09:07,POINT(2.3260029481 48.8560877885)
00654,3467b92c-fe41-4997-9475-b05f87d51287,2021-09-12 20:38:34,POINT(2.3053062635 48.867626418)
00654,dfd65e34-ed6f-469f-83cf-fe2b591f49af,2021-09-09 00:54:28,POINT(2.31672512395 48.864894949)
00654,9a05e361-0930-4811-aca7-379628d75c1b,2021-09-03 01:48:38,POINT(2.30500349065 48.8703577395)
00654,9a05e361-0930-4811-aca7-379628d75c1b,2021-09-03 01:46:07,POINT(2.31467059415 48.8737005595)
00654,aa324901-48b4-4bc5-9566-8e1cba76a99b,2021-09-11 19:19:31,POINT(2.31538427295 48.878536584)
00654,591cfdb4-6656-4bb2-9d84-6365b5fe4f57,2021-09-07 17:33:05,POINT(2.32402050703333 48.8575676136667)
00654,e4895f4a-9d62-46bf-9f1f-665ea83e0027,2021-09-03 17:54:10,POINT(2.3172874163 48.864838042)
00654,515a39f1-1963-45bf-9340-802b6c28158c,2021-09-13 18:13:12,POINT(2.3015864832 48.8596876715)
00654,aa324901-48b4-4bc5-9566-8e1cba76a99b,2021-09-11 19:19:22,POINT(2.3159465653 48.878095671)
00654,f5039145-d150-46b7-afe1-6bda8d4fbe09,2021-09-14 21:43:29,POINT(2.3211369564 48.8606267255)
00654,d2d6bfd5-83ae-4bd6-bb9d-d785316b0fec,2021-09-07 02:08:11,POINT(2.31826782356667 48.8700210733333)
00654,e93b5c42-db55-4f17-817d-77b0951facf1,2021-09-14 18:12:00,POINT(2.32355913895 48.8580371645)
00654,d2d6bfd5-83ae-4bd6-bb9d-d785316b0fec,2021-09-07 01:40:21,POINT(2.29680699805 48.873160033)
00654,d2d6bfd5-83ae-4bd6-bb9d-d785316b0fec,2021-09-07 02:04:37,POINT(2.3058253026 48.8703577395)
00654,c3ab20fd-1e88-4a33-9017-80dcb661f3ed,2021-09-07 00:07:58,POINT(2.30204064245 48.874511337)
00654,e93b5c42-db55-4f17-817d-77b0951facf1,2021-09-14 18:11:58,POINT(2.3236023922 48.8579660205)
00654,256491ff-fff5-4e40-b39a-0a278cec61cc,2021-09-11 05:17:06,POINT(2.3330099761 48.858350196)
00654,f5039145-d150-46b7-afe1-6bda8d4fbe09,2021-09-14 21:51:26,POINT(2.31927706625 48.862547473)
00654,3467b92c-fe41-4997-9475-b05f87d51287,2021-09-12 19:53:15,POINT(2.3446018496 48.876061736)
00654,4f58d62b-ecb2-40ad-8a22-8fd31e1c5d7a,2021-09-10 22:32:10,POINT(2.33523751895 48.872719074)
00654,9ac35327-3d08-44c9-be04-608af55522d3,2021-09-10 18:42:28,POINT(2.3229535933 48.8784796925)
00654,c3ab20fd-1e88-4a33-9017-80dcb661f3ed,2021-09-06 23:48:20,POINT(2.30147835005 48.862049509)
00654,de426fc8-8097-445f-8bee-e6e27bc3ece6,2021-09-01 21:06:03,POINT(2.3141299284 48.879560623)
00654,bcec3304-ee21-4458-9aef-8e28add1bfd6,2021-09-12 15:36:00,POINT(2.3119456388 48.873216931)
00654,d2d6bfd5-83ae-4bd6-bb9d-d785316b0fec,2021-09-07 02:17:41,POINT(2.310064122 48.8725910525)
00654,515a39f1-1963-45bf-9340-802b6c28158c,2021-09-13 19:18:19,POINT(2.32775470505 48.873074687)
00654,de408d32-0997-44a1-ab03-6a9b40eeb849,2021-09-14 02:29:39,POINT(2.31986098525 48.874909609)
00654,515a39f1-1963-45bf-9340-802b6c28158c,2021-09-13 18:15:40,POINT(2.30636596835 48.864624639)
00654,3467b92c-fe41-4997-9475-b05f87d51287,2021-09-12 19:48:39,POINT(2.3368811428 48.879062829)
00654,5ab1c6ca-06ba-41c9-97af-579298a6a217,2021-09-09 04:53:02,POINT(2.3232131129 48.8701016845)
00654,e2dc400a-f494-4f9b-9a42-acbd4fe7630e,2021-09-14 23:53:12,POINT(2.33385341465 48.8728328705)
00654,591cfdb4-6656-4bb2-9d84-6365b5fe4f57,2021-09-07 17:33:57,POINT(2.32641385405 48.8558316605)
00654,256491ff-fff5-4e40-b39a-0a278cec61cc,2021-09-11 03:28:56,POINT(2.34077393615 48.8821064085)
00654,06e428d6-844c-414b-bb53-3d17ca60e534,2021-09-14 03:13:57,POINT(2.3131999833 48.880300194)
00654,e4895f4a-9d62-46bf-9f1f-665ea83e0027,2021-09-03 17:44:57,POINT(2.29894803435 48.868437295)
00654,fdade54d-aa25-4c22-9851-9be4f6e8235e,2021-09-08 02:24:09,POINT(2.3099343622 48.864738454)
00654,515a39f1-1963-45bf-9340-802b6c28158c,2021-09-13 19:21:08,POINT(2.33071755335 48.871694894)
00654,d2d6bfd5-83ae-4bd6-bb9d-d785316b0fec,2021-09-07 02:04:21,POINT(2.304808851 48.8706564685)
00654,3467b92c-fe41-4997-9475-b05f87d51287,2021-09-12 21:12:35,POINT(2.33275045655 48.872107413)
00654,591cfdb4-6656-4bb2-9d84-6365b5fe4f57,2021-09-07 17:29:58,POINT(2.31927706625 48.863016977)
00654,de426fc8-8097-445f-8bee-e6e27bc3ece6,2021-09-01 20:59:50,POINT(2.3340264277 48.872804421)
00654,41ef5306-e06c-4e1b-935e-433986e85bf0,2021-09-01 12:35:37,POINT(2.32758169205 48.8833721415)
00654,3467b92c-fe41-4997-9475-b05f87d51287,2021-09-12 20:29:02,POINT(2.3271275328 48.877796987)
00654,9a05e361-0930-4811-aca7-379628d75c1b,2021-09-03 02:08:01,POINT(2.3307608066 48.8760759595)
00654,e4895f4a-9d62-46bf-9f1f-665ea83e0027,2021-09-03 17:54:22,POINT(2.3171144033 48.864894949)
00654,f5039145-d150-46b7-afe1-6bda8d4fbe09,2021-09-14 21:42:11,POINT(2.3190175467 48.86267552)
00654,aa324901-48b4-4bc5-9566-8e1cba76a99b,2021-09-11 19:53:20,POINT(2.2990561675 48.874184183)
00654,f5039145-d150-46b7-afe1-6bda8d4fbe09,2021-09-14 21:29:34,POINT(2.31672512395 48.864894949)
00654,e93b5c42-db55-4f17-817d-77b0951facf1,2021-09-14 18:07:39,POINT(2.3196663456 48.862177558)
00654,ea5c02cd-fd69-479b-80b3-87f3900b7df5,2021-09-01 17:12:02,POINT(2.32347263245 48.8765595595)
00654,aa324901-48b4-4bc5-9566-8e1cba76a99b,2021-09-11 20:11:32,POINT(2.33019851425 48.8759906175)
00654,515a39f1-1963-45bf-9340-802b6c28158c,2021-09-13 18:03:50,POINT(2.3019757625 48.864724227)
00654,fdade54d-aa25-4c22-9851-9be4f6e8235e,2021-09-08 02:23:27,POINT(2.30521975695 48.864496597)
00654,d2d6bfd5-83ae-4bd6-bb9d-d785316b0fec,2021-09-07 01:38:14,POINT(2.30614970205 48.8708982955)
00654,3467b92c-fe41-4997-9475-b05f87d51287,2021-09-12 20:29:54,POINT(2.3268031334 48.87600484)
00654,d2d6bfd5-83ae-4bd6-bb9d-d785316b0fec,2021-09-07 01:36:09,POINT(2.3158600588 48.873857026)
00654,06e428d6-844c-414b-bb53-3d17ca60e534,2021-09-14 03:19:54,POINT(2.30861513785 48.8756776965)
00654,515a39f1-1963-45bf-9340-802b6c28158c,2021-09-13 19:16:06,POINT(2.32392679165 48.875549683)
00654,bcec3304-ee21-4458-9aef-8e28add1bfd6,2021-09-12 15:47:53,POINT(2.31495174035 48.855575531)
00654,aa324901-48b4-4bc5-9566-8e1cba76a99b,2021-09-11 18:52:02,POINT(2.3282304909 48.872363458)
00654,515a39f1-1963-45bf-9340-802b6c28158c,2021-09-13 19:16:08,POINT(2.3236888987 48.8761328525)
00654,d2d6bfd5-83ae-4bd6-bb9d-d785316b0fec,2021-09-07 01:36:38,POINT(2.3119456388 48.873216931)
00654,fdade54d-aa25-4c22-9851-9be4f6e8235e,2021-09-08 02:31:25,POINT(2.3221317814 48.8595596145)
00654,d2d6bfd5-83ae-4bd6-bb9d-d785316b0fec,2021-09-07 01:38:54,POINT(2.30219202885 48.8715099705)
00654,de408d32-0997-44a1-ab03-6a9b40eeb849,2021-09-14 02:11:27,POINT(2.3215046091 48.8725057045)
00654,c3ab20fd-1e88-4a33-9017-80dcb661f3ed,2021-09-07 00:07:57,POINT(2.30221365545 48.874525561)
00654,41ef5306-e06c-4e1b-935e-433986e85bf0,2021-09-01 12:35:37,POINT(2.32714915945 48.8833436985)
00654,55457027-13da-423f-a37f-8dd234b197c1,2021-09-08 16:01:30,POINT(2.3231698596 48.878778373)
00654,3467b92c-fe41-4997-9475-b05f87d51287,2021-09-12 20:33:28,POINT(2.3119456388 48.873216931)
00654,9ac35327-3d08-44c9-be04-608af55522d3,2021-09-10 18:44:18,POINT(2.32347263245 48.8765595595)
00654,afeae9e9-1285-4002-a440-753108943dde,2021-09-12 23:38:45,POINT(2.3131999833 48.8802859715)
00654,bcec3304-ee21-4458-9aef-8e28add1bfd6,2021-09-12 15:47:52,POINT(2.3149084871 48.855248253)
00654,f5039145-d150-46b7-afe1-6bda8d4fbe09,2021-09-14 21:39:22,POINT(2.304224932 48.8644254625)
00654,de408d32-0997-44a1-ab03-6a9b40eeb849,2021-09-14 02:04:00,POINT(2.2957040399 48.8734160725)
00654,ea5c02cd-fd69-479b-80b3-87f3900b7df5,2021-09-01 17:13:15,POINT(2.32392679165 48.875549683)
00654,c0216841-31c9-4220-812f-c1d88618661b,2021-09-11 01:27:57,POINT(2.32148298245 48.865407111)
00654,d2d6bfd5-83ae-4bd6-bb9d-d785316b0fec,2021-09-07 02:05:55,POINT(2.31015062855 48.868977872)
00654,aa324901-48b4-4bc5-9566-8e1cba76a99b,2021-09-11 20:11:29,POINT(2.32892254306667 48.875824675)
00654,c3ab20fd-1e88-4a33-9017-80dcb661f3ed,2021-09-06 22:57:14,POINT(2.32723566595 48.877782764)
00654,d2d6bfd5-83ae-4bd6-bb9d-d785316b0fec,2021-09-07 02:20:52,POINT(2.2962951678 48.8733117603333)
00654,ea5c02cd-fd69-479b-80b3-87f3900b7df5,2021-09-01 17:08:57,POINT(2.3213748493 48.8803428615)
00654,ea5c02cd-fd69-479b-80b3-87f3900b7df5,2021-09-01 17:12:21,POINT(2.3238619117 48.8757488155)
00654,f5039145-d150-46b7-afe1-6bda8d4fbe09,2021-09-14 21:48:33,POINT(2.32291034005 48.859331963)
00654,f5039145-d150-46b7-afe1-6bda8d4fbe09,2021-09-14 21:29:15,POINT(2.3191473065 48.865008763)
00654,e2dc400a-f494-4f9b-9a42-acbd4fe7630e,2021-09-14 23:59:44,POINT(2.3169846435 48.875122968)
00654,aa324901-48b4-4bc5-9566-8e1cba76a99b,2021-09-11 19:30:13,POINT(2.29563916005 48.8733733995)
00654,bcec3304-ee21-4458-9aef-8e28add1bfd6,2021-09-12 15:37:55,POINT(2.310064122 48.869916755)
00654,c3ab20fd-1e88-4a33-9017-80dcb661f3ed,2021-09-06 22:50:51,POINT(2.34371515775 48.88015797)
00654,aa324901-48b4-4bc5-9566-8e1cba76a99b,2021-09-11 19:44:05,POINT(2.3061929553 48.8702439375)
00654,5ab1c6ca-06ba-41c9-97af-579298a6a217,2021-09-09 04:12:28,POINT(2.31518963325 48.8786930355)
00654,515a39f1-1963-45bf-9340-802b6c28158c,2021-09-13 18:14:16,POINT(2.30191088265 48.862718202)
00654,9a05e361-0930-4811-aca7-379628d75c1b,2021-09-03 01:42:31,POINT(2.3336155217 48.8728897685)
00654,e93b5c42-db55-4f17-817d-77b0951facf1,2021-09-14 17:54:49,POINT(2.3152761398 48.8752936545)
00654,9a05e361-0930-4811-aca7-379628d75c1b,2021-09-03 02:07:21,POINT(2.3276033187 48.8756634725)
00654,06e428d6-844c-414b-bb53-3d17ca60e534,2021-09-14 03:19:58,POINT(2.3090909237 48.87509452)
00654,bcec3304-ee21-4458-9aef-8e28add1bfd6,2021-09-12 15:47:56,POINT(2.3148003539 48.854366014)
00654,d2d6bfd5-83ae-4bd6-bb9d-d785316b0fec,2021-09-07 01:34:23,POINT(2.323321246 48.874297976)
00654,3467b92c-fe41-4997-9475-b05f87d51287,2021-09-12 20:43:03,POINT(2.3012837104 48.866744398)
00654,41ef5306-e06c-4e1b-935e-433986e85bf0,2021-09-01 12:33:13,POINT(2.32107207655 48.882106408)
00654,d2d6bfd5-83ae-4bd6-bb9d-d785316b0fec,2021-09-07 02:13:14,POINT(2.3229535933 48.87156687)
00654,de408d32-0997-44a1-ab03-6a9b40eeb849,2021-09-14 02:11:28,POINT(2.3221966613 48.8715099705)
00654,3467b92c-fe41-4997-9475-b05f87d51287,2021-09-12 19:53:46,POINT(2.34607246045 48.876516889)
00654,f5039145-d150-46b7-afe1-6bda8d4fbe09,2021-09-14 21:42:16,POINT(2.31910405325 48.8627608845)
00654,e2dc400a-f494-4f9b-9a42-acbd4fe7630e,2021-09-14 23:57:02,POINT(2.3255704155 48.8739992685)
00654,41ef5306-e06c-4e1b-935e-433986e85bf0,2021-09-01 12:40:29,POINT(2.33915193895 48.8820068545)
00654,de426fc8-8097-445f-8bee-e6e27bc3ece6,2021-09-01 21:48:30,POINT(2.3190175467 48.8626612925)
00654,d2d6bfd5-83ae-4bd6-bb9d-d785316b0fec,2021-09-07 01:34:55,POINT(2.3201853847 48.874653578)
00654,d2d6bfd5-83ae-4bd6-bb9d-d785316b0fec,2021-09-07 02:04:13,POINT(2.3025813082 48.871381946)
00654,bcec3304-ee21-4458-9aef-8e28add1bfd6,2021-09-12 15:58:44,POINT(2.30288408095 48.860142974)
00654,c3ab20fd-1e88-4a33-9017-80dcb661f3ed,2021-09-07 00:11:41,POINT(2.310064122 48.8729751155)
00654,c3ab20fd-1e88-4a33-9017-80dcb661f3ed,2021-09-07 00:14:49,POINT(2.31620608485 48.8670289225)
00654,f5039145-d150-46b7-afe1-6bda8d4fbe09,2021-09-14 21:49:04,POINT(2.3236888987 48.8604702205)
00654,de408d32-0997-44a1-ab03-6a9b40eeb849,2021-09-14 02:28:00,POINT(2.32740867905 48.8737290075)
00654,41ef5306-e06c-4e1b-935e-433986e85bf0,2021-09-01 12:40:40,POINT(2.33980073785 48.881935745)
00654,c3ab20fd-1e88-4a33-9017-80dcb661f3ed,2021-09-06 22:50:20,POINT(2.3453587816 48.87981663)
00654,256491ff-fff5-4e40-b39a-0a278cec61cc,2021-09-11 05:50:03,POINT(2.3379408477 48.8737859035)
00654,e4895f4a-9d62-46bf-9f1f-665ea83e0027,2021-09-03 17:45:00,POINT(2.29873176805 48.868892518)
00654,fdade54d-aa25-4c22-9851-9be4f6e8235e,2021-09-08 02:42:29,POINT(2.32416468456667 48.85743481)
00654,515a39f1-1963-45bf-9340-802b6c28158c,2021-09-13 19:21:30,POINT(2.33201515115 48.8706564685)
00654,d2d6bfd5-83ae-4bd6-bb9d-d785316b0fec,2021-09-07 01:38:55,POINT(2.3030354674 48.871239696)
00654,4f58d62b-ecb2-40ad-8a22-8fd31e1c5d7a,2021-09-10 22:38:52,POINT(2.31268094425 48.8808548655)
00654,fdade54d-aa25-4c22-9851-9be4f6e8235e,2021-09-08 02:42:41,POINT(2.3254190291 48.856358145)
00654,256491ff-fff5-4e40-b39a-0a278cec61cc,2021-09-11 05:54:52,POINT(2.3465266196 48.881836192)
00654,9ac35327-3d08-44c9-be04-608af55522d3,2021-09-10 18:40:41,POINT(2.32606782795 48.88234818)
00654,41ef5306-e06c-4e1b-935e-433986e85bf0,2021-09-01 12:43:13,POINT(2.34579131425 48.8823055145)
00654,9a05e361-0930-4811-aca7-379628d75c1b,2021-09-03 02:10:19,POINT(2.33995212425 48.875891052)
00654,de408d32-0997-44a1-ab03-6a9b40eeb849,2021-09-14 02:11:27,POINT(2.3216992488 48.8722069865)
00654,afeae9e9-1285-4002-a440-753108943dde,2021-09-12 23:38:50,POINT(2.3141299284 48.879560623)
00654,de408d32-0997-44a1-ab03-6a9b40eeb849,2021-09-14 02:27:02,POINT(2.33435082715 48.8727475225)
00654,e93b5c42-db55-4f17-817d-77b0951facf1,2021-09-14 17:59:04,POINT(2.31425968815 48.868394618)
00654,d2d6bfd5-83ae-4bd6-bb9d-d785316b0fec,2021-09-07 01:37:59,POINT(2.30787983245 48.871623769)
00654,591cfdb4-6656-4bb2-9d84-6365b5fe4f57,2021-09-07 17:28:27,POINT(2.3172874163 48.864838042)
00654,aa324901-48b4-4bc5-9566-8e1cba76a99b,2021-09-11 19:32:29,POINT(2.29888315445 48.872519929)
00654,9a05e361-0930-4811-aca7-379628d75c1b,2021-09-03 02:00:42,POINT(2.29760718335 48.8740134925)
00654,f5039145-d150-46b7-afe1-6bda8d4fbe09,2021-09-14 21:29:34,POINT(2.3180948105 48.8649281446667)
00654,7c92d997-2f8c-4cc1-82aa-4e164aa6d1fa,2021-09-01 22:08:29,POINT(2.32466209705 48.8569699975)
00654,3467b92c-fe41-4997-9475-b05f87d51287,2021-09-12 20:29:24,POINT(2.3269328932 48.8776689785)
00654,f5039145-d150-46b7-afe1-6bda8d4fbe09,2021-09-14 21:29:35,POINT(2.3175685625 48.864909176)
00654,515a39f1-1963-45bf-9340-802b6c28158c,2021-09-13 18:07:09,POINT(2.29710977085 48.8591043085)
00654,5ab1c6ca-06ba-41c9-97af-579298a6a217,2021-09-09 04:14:03,POINT(2.31257281105 48.880783754)
00654,de408d32-0997-44a1-ab03-6a9b40eeb849,2021-09-14 02:31:24,POINT(2.3159465653 48.878095671)
00654,bcec3304-ee21-4458-9aef-8e28add1bfd6,2021-09-12 15:44:05,POINT(2.3134811295 48.8633015225)
00654,bcec3304-ee21-4458-9aef-8e28add1bfd6,2021-09-12 15:58:44,POINT(2.3027110679 48.8604702205)
00654,c0216841-31c9-4220-812f-c1d88618661b,2021-09-11 02:13:20,POINT(2.31657373755 48.8469659785)
00654,aa324901-48b4-4bc5-9566-8e1cba76a99b,2021-09-11 19:39:19,POINT(2.30409517225 48.867683322)
00654,d2d6bfd5-83ae-4bd6-bb9d-d785316b0fec,2021-09-07 01:32:17,POINT(2.33990887095 48.87200784)
00654,591cfdb4-6656-4bb2-9d84-6365b5fe4f57,2021-09-07 17:28:28,POINT(2.31672512395 48.864894949)
00654,06e428d6-844c-414b-bb53-3d17ca60e534,2021-09-14 03:27:20,POINT(2.3467861392 48.876659124)
00654,c3ab20fd-1e88-4a33-9017-80dcb661f3ed,2021-09-06 22:55:28,POINT(2.3333127489 48.8768440285)
00654,f5039145-d150-46b7-afe1-6bda8d4fbe09,2021-09-14 22:16:09,POINT(2.34274195945 48.8755639065)
00654,256491ff-fff5-4e40-b39a-0a278cec61cc,2021-09-11 05:20:55,POINT(2.31017225515 48.864894949)
00654,3467b92c-fe41-4997-9475-b05f87d51287,2021-09-12 20:32:35,POINT(2.32087743685 48.8746109055)
00654,aa324901-48b4-4bc5-9566-8e1cba76a99b,2021-09-11 19:49:52,POINT(2.30117557725 48.8718371425)
00654,aa324901-48b4-4bc5-9566-8e1cba76a99b,2021-09-11 19:50:15,POINT(2.29909942075 48.872477255)
00654,e4895f4a-9d62-46bf-9f1f-665ea83e0027,2021-09-03 17:53:10,POINT(2.30688500745 48.864681547)
00654,de426fc8-8097-445f-8bee-e6e27bc3ece6,2021-09-01 21:45:55,POINT(2.30716615363333 48.864681547)
00654,e4895f4a-9d62-46bf-9f1f-665ea83e0027,2021-09-03 17:53:12,POINT(2.30982622905 48.864738454)
00654,515a39f1-1963-45bf-9340-802b6c28158c,2021-09-13 18:02:40,POINT(2.3139352887 48.864809588)
00654,de408d32-0997-44a1-ab03-6a9b40eeb849,2021-09-14 02:04:04,POINT(2.29594193285 48.8741415105)
00654,dfd65e34-ed6f-469f-83cf-fe2b591f49af,2021-09-09 00:53:59,POINT(2.31432456805 48.864823815)
00654,d2d6bfd5-83ae-4bd6-bb9d-d785316b0fec,2021-09-07 02:04:20,POINT(2.3039437858 48.870940971)
00654,9a05e361-0930-4811-aca7-379628d75c1b,2021-09-03 02:10:23,POINT(2.3415524948 48.8757772625)
00654,afeae9e9-1285-4002-a440-753108943dde,2021-09-12 23:35:44,POINT(2.33086893975 48.8732596045)
00654,3467b92c-fe41-4997-9475-b05f87d51287,2021-09-12 20:30:31,POINT(2.3269328932 48.8741557345)
00654,5ab1c6ca-06ba-41c9-97af-579298a6a217,2021-09-09 04:51:04,POINT(2.31921218635 48.8754927875)
00654,9a05e361-0930-4811-aca7-379628d75c1b,2021-09-03 02:08:42,POINT(2.3332694957 48.8763035365)
00654,bcec3304-ee21-4458-9aef-8e28add1bfd6,2021-09-12 15:43:55,POINT(2.3135243828 48.8637141115)
00654,06e428d6-844c-414b-bb53-3d17ca60e534,2021-09-14 03:19:52,POINT(2.3091774302 48.875066072)
00654,06e428d6-844c-414b-bb53-3d17ca60e534,2021-09-14 03:25:14,POINT(2.34040628345 48.8758768285)
00654,21f577a1-11b4-489c-b31b-ff0fa211320f,2021-09-06 17:45:11,POINT(2.298558755 48.8776547555)
00654,c3ab20fd-1e88-4a33-9017-80dcb661f3ed,2021-09-07 00:13:37,POINT(2.31140497305 48.8685795525)
00654,c3ab20fd-1e88-4a33-9017-80dcb661f3ed,2021-09-06 23:49:59,POINT(2.3005700316 48.858962024)
00654,3467b92c-fe41-4997-9475-b05f87d51287,2021-09-12 19:44:07,POINT(2.34002421296667 48.8761850066667)
00654,de408d32-0997-44a1-ab03-6a9b40eeb849,2021-09-14 02:28:40,POINT(2.3210288233 48.8745824575)
